2023-04-03 16:11:32 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2023-04-03 16:11:32 0 [Note] InnoDB: Uses event mutexes
2023-04-03 16:11:32 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2023-04-03 16:11:32 0 [Note] InnoDB: Number of pools: 1
2023-04-03 16:11:32 0 [Note] InnoDB: Using SSE2 crc32 instructions
2023-04-03 16:11:32 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2023-04-03 16:11:32 0 [Note] InnoDB: Completed initialization of buffer pool
2023-04-03 16:11:32 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=300288
2023-04-03 16:11:32 0 [Warning] InnoDB: Are you sure you are using the right ib_logfiles to start up the database? Log sequence number in the ib_logfiles is 300288, less than the log sequence number in the first system tablespace file header, 637730.
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=231] with future log sequence number 304920
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=350] with future log sequence number 304096
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=212] with future log sequence number 304052
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=349] with future log sequence number 304052
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=211] with future log sequence number 304008
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=348] with future log sequence number 304008
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=210] with future log sequence number 303964
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=347] with future log sequence number 303964
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=209] with future log sequence number 303920
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=346] with future log sequence number 303920
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=208] with future log sequence number 303876
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=345] with future log sequence number 303876
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=207] with future log sequence number 303832
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=344] with future log sequence number 303832
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=206] with future log sequence number 303788
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=343] with future log sequence number 303788
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=205] with future log sequence number 303744
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=342] with future log sequence number 303744
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=204] with future log sequence number 303700
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=341] with future log sequence number 303700
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=203] with future log sequence number 303656
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=340] with future log sequence number 303656
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 303596
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=339] with future log sequence number 303596
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=201] with future log sequence number 303552
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 303552
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=200] with future log sequence number 303508
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=337] with future log sequence number 303508
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 303464
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=336] with future log sequence number 303464
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=198] with future log sequence number 303420
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=335] with future log sequence number 303420
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=197] with future log sequence number 303376
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=334] with future log sequence number 303376
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=196] with future log sequence number 303332
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=333] with future log sequence number 303332
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=195] with future log sequence number 303246
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=332] with future log sequence number 303246
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=194] with future log sequence number 303160
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=331] with future log sequence number 303160
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=193] with future log sequence number 303058
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=330] with future log sequence number 303058
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=218] with future log sequence number 535384
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=355] with future log sequence number 535384
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=220] with future log sequence number 534479
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=357] with future log sequence number 534479
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=219] with future log sequence number 533808
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=356] with future log sequence number 533808
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=217] with future log sequence number 506736
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=354] with future log sequence number 506736
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=216] with future log sequence number 480400
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=353] with future log sequence number 480400
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=215] with future log sequence number 479956
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=352] with future log sequence number 479956
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=214] with future log sequence number 452315
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=4] with future log sequence number 517162
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=268] with future log sequence number 620121
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=404] with future log sequence number 620121
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=267] with future log sequence number 620077
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=403] with future log sequence number 620077
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=266] with future log sequence number 620017
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=402] with future log sequence number 620017
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=265] with future log sequence number 619973
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=401] with future log sequence number 619973
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=264] with future log sequence number 619929
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=3] with future log sequence number 631541
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=286] with future log sequence number 631521
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=408] with future log sequence number 631367
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=293] with future log sequence number 637034
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=430] with future log sequence number 637034
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=292] with future log sequence number 636990
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=429] with future log sequence number 636990
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=291] with future log sequence number 636946
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=428] with future log sequence number 636946
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=290] with future log sequence number 636886
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=427] with future log sequence number 636886
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=289] with future log sequence number 636842
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=426] with future log sequence number 636842
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=288] with future log sequence number 636798
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=33, page number=3] with future log sequence number 637608
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=294] with future log sequence number 637588
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=408] with future log sequence number 637362
2023-04-03 16:11:32 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=431] with future log sequence number 637588
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 542869 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 569757 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 301882 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 301882 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 301921 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 301921 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 301960 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 301960 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 573515 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 573515 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 413634 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 413634 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 413673 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 413673 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 413728 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 413728 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 413767 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 413767 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 413806 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 413806 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 413845 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 413845 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 413884 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 413884 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 302616 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 302616 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 302655 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 302655 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 302694 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 302694 is in the future! Current system log sequence number 300306.
2023-04-03 16:11:32 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
